product_id,run_id_source,normalized_text,product_kind,attr_mnn,attr_rx_otc,mnn_uteka,rx_uteka,mnn_asna,rx_asna,mnn_apteka,rx_apteka,mnn_vidal,rx_vidal,source_canonical_json,component_stats_json,resolved_mnn,resolved_mnn_components,mnn_resolution_status,resolution_reason,resolved_rx_otc,resolved_age_segment,needs_mnn_enrichment,enrichment_called,mnn_enrichment_status,mnn_enriched,rx_otc_enriched,age_enriched,final_candidate_mnn,needs_human_review,evidence_urls,enrichment_retried,enrichment_retry_query
25642,377,АНТИГРИППИН ТАБЛ. ШИПУЧ. 500МГ+10МГ+200МГ №10 АПЕЛЬСИН | НАТУР ПРОДУКТ ФАРМА СП.ЗО.О. | НАТУР ПРОДУКТ ФАРМА СП.ЗО.О.,drug,,otc,,,Аскорбиновая кислота+Ацетилсалициловая кислота+Парацетамол+Фенилпропаноламин+Хлорфенамин,otc,,,Аскорбиновая кислота,otc,"[{""source"": ""asna"", ""raw_mnn"": ""Аскорбиновая кислота+Ацетилсалициловая кислота+Парацетамол+Фенилпропаноламин+Хлорфенамин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аскорбиновая кислота"", ""Ацетилсалициловая кислота"", ""Парацетамол"", ""Фенилпропаноламин"", ""Хлорфенамин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Аскорбиновая кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аскорбиновая кислота""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Аскорбиновая кислота"", ""source_count"": 2, ""sources"": [""asna"", ""vidal""]}, {""component"": ""Ацетилсалициловая кислота"", ""source_count"": 1, ""sources"": [""asna""]}, {""component"": ""Парацетамол"", ""source_count"": 1, ""sources"": [""asna""]}, {""component"": ""Фенилпропаноламин"", ""source_count"": 1, ""sources"": [""asna""]}, {""component"": ""Хлорфенамин"", ""source_count"": 1, ""sources"": [""asna""]}]","Аскорбиновая кислота, Ацетилсалициловая кислота, Парацетамол, Фенилпропаноламин, Хлорфенамин","Аскорбиновая кислота, Ацетилсалициловая кислота, Парацетамол, Фенилпропаноламин, Хлорфенамин",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Аскорбиновая кислота, Ацетилсалициловая кислота, Парацетамол, Фенилпропаноламин, Хлорфенамин",False,,,
25644,377,АНТИГРИППИН ПОР. Д/Р-РА Д/ПРИЕМА ВНУТРЬ 500МГ+10МГ+200МГ РОМАШКА ПАК. 5Г №10 | НАТУР ПРОДУКТ ФАРМА СП.ЗО.О. | НАТУР ПРОДУКТ ФАРМА СП.ЗО.О.,drug,,безрецептурный,,,Аскорбиновая кислота+Ацетилсалициловая кислота+Парацетамол+Фенилпропаноламин+Хлорфенамин,otc,,,Аскорбиновая кислота,otc,"[{""source"": ""asna"", ""raw_mnn"": ""Аскорбиновая кислота+Ацетилсалициловая кислота+Парацетамол+Фенилпропаноламин+Хлорфенамин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аскорбиновая кислота"", ""Ацетилсалициловая кислота"", ""Парацетамол"", ""Фенилпропаноламин"", ""Хлорфенамин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Аскорбиновая кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аскорбиновая кислота""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Аскорбиновая кислота"", ""source_count"": 2, ""sources"": [""asna"", ""vidal""]}, {""component"": ""Ацетилсалициловая кислота"", ""source_count"": 1, ""sources"": [""asna""]}, {""component"": ""Парацетамол"", ""source_count"": 1, ""sources"": [""asna""]}, {""component"": ""Фенилпропаноламин"", ""source_count"": 1, ""sources"": [""asna""]}, {""component"": ""Хлорфенамин"", ""source_count"": 1, ""sources"": [""asna""]}]","Аскорбиновая кислота, Ацетилсалициловая кислота, Парацетамол, Фенилпропаноламин, Хлорфенамин","Аскорбиновая кислота, Ацетилсалициловая кислота, Парацетамол, Фенилпропаноламин, Хлорфенамин",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Аскорбиновая кислота, Ацетилсалициловая кислота, Парацетамол, Фенилпропаноламин, Хлорфенамин",False,,,
25702,378,АНГИОРУС ТАБЛ. П/ПЛЕН/ОБ. 50МГ+450МГ №60 | СИНТЕЗ | СИНТЕЗ,drug,,,,,Гесперидин + Диосмин,otc,,,Диосмин,otc,"[{""source"": ""asna"", ""raw_mnn"": ""Гесперидин + Диосмин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Гесперидин"", ""Диосмин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Диосмин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Диосмин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Диосмин"", ""source_count"": 2, ""sources"": [""asna"", ""vidal""]}, {""component"": ""Гесперидин"", ""source_count"": 1, ""sources"": [""asna""]}]","Диосмин, Гесперидин","Диосмин, Гесперидин",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Диосмин, Гесперидин",False,,,
25783,378,АНАЛЬГИН ТАБЛ. 500МГ №30 ФАРМСТАНДАРТ | ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА ОАО | ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА ОАО,drug,,otc,Метамизол натрия,rx,Метамизол натрия,otc,,,Метамизол натрия,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Метамизол натрия"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метамизол натрия""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Метамизол натрия"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метамизол натрия""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Метамизол натрия"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метамизол натрия""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Метамизол натрия"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}]",Метамизол натрия,Метамизол натрия,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Метамизол натрия,False,,,
25946,378,АММИАК Р-Р Д/НАРУЖ. ПРИМ. И ИНГ. 10% ФЛ. ПЭТ 100МЛ ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ,drug,Аммиак,otc,Аммиак,otc,,,,,Глицерол,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Аммиак"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аммиак""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Глицерол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Глицерол""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,otc,unknown,True,True,ok,Аммиак,otc,универсальный,Аммиак,False,https://www.lsgeotar.ru/drugs/ammoniium-ABMs | https://www.lsgeotar.ru/drugs/ammoniium-AB7i | https://grls.rosminzdrav.ru/ | https://health.mail.ru/drug/ammiak-1/ | https://www.vidal.ru/drugs/ammoniium__25401 | https://medi.ru/instrukciya/ammiak_17639/ | https://medi.ru/instrukciya/ammiak_17643/ | https://zdorovi.net/preparaty/ammiak.html | https://medum.ru/ammiak | https://medvestnik.ru/ls/a0e408cc-16c5-438d-ba9c-1bed9708f51a.html | https://www.rlsnet.ru/drugs/ammiak-1968 | https://pharmcontrol.ru/registry/drugs/20128/ | https://grls.pharm-portal.ru/grls/8b65e0da-28ce-41c6-b38a-91b65cc8fa95 | https://zdravmedinform.ru/grls/reg-fs-000082.html | https://zdravmedinform.ru/grls/reg-lp-015531-rg-ru.html | https://grls.pharm-portal.ru/grls,True,АММИАК Р-Р Д/НАРУЖ. ПРИМ. И ИНГ. 10% ФЛ. ПЭТ 100МЛ ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ | ИВАНОВСКАЯ ФФ
26071,378,АМИНАЗИН ТАБЛ. П/ПЛЕН/ОБ. 25МГ №10 ВАЛЕНТА | ВАЛЕНТА ФАРМ АО | ВАЛЕНТА ФАРМ АО,drug,,rx,Хлорпромазин,rx,Хлорпромазин,rx,,,Хлорпромазин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Хлорпромазин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Хлорпромазин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Хлорпромазин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Хлорпромазин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Хлорпромазин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Хлорпромазин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Хлорпромазин"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}]",Хлорпромазин,Хлорпромазин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Хлорпромазин,False,,,
26172,378,"АЛЬФОСФАЛЬ ГЕЛЬ Д/ПРИЕМА ВНУТРЬ ПАКЕТ 2,08Г №6 | КАНОНФАРМА ПРОДАКШН ЗАО | КАНОНФАРМА ПРОДАКШН ЗАО",drug,,otc,Алюминия фосфат,otc,,,,,Алюминия фосфат,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Алюминия фосфат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Алюминия фосфат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Алюминия фосфат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Алюминия фосфат""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Алюминия фосфат"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Алюминия фосфат,Алюминия фосфат,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Алюминия фосфат,False,,,
26410,378,АЛЛОХОЛ ТАБЛ. П/О №50 ВИФИТЕХ | ВИФИТЕХ | ВИФИТЕХ,drug,,otc,Активированный уголь+Желчь+Крапивы двудомной листья+Чеснока посевного луковицы,otc,,,,,,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Активированный уголь+Желчь+Крапивы двудомной листья+Чеснока посевного луковицы"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Активированный уголь"", ""Желчь"", ""Крапивы двудомной листья"", ""Чеснока посевного луковицы""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,otc,unknown,True,True,ok,"Активированный уголь, Желчь, Крапивы листья, Чеснок посевной",otc,универсальный,"Активированный уголь, Желчь, Крапивы листья, Чеснок посевной",False,https://www.rlsnet.ru/drugs/alloxol-3953 | https://aptekamos.ru/tovary/lekarstva/aktivirovannyyo-ugol-zhelch-krapivy-listya-chesnok-posevnoyo-1409/alloxol-tabletki-218/instrukciya | https://aptekamos.ru/tovary/lekarstva/aktivirovannyyo-ugol-zhelch-krapivy-listya-chesnok-posevnoyo-1409/alloxol-tabletki-32846/instrukciya | https://www.rlsnet.ru/drugs/alloxol-3953 | https://allmed.pro/ru/drugs/allohol | https://www.rlsnet.ru/drugs/alloxol-3953 | https://medi.ru/instrukciya/allohol_17431/ | https://medi.ru/instrukciya/allohol_17428/ | https://www.vidal.ru/drugs/allochol__12659 | https://www.vidal.ru/drugs/allochol__18392 | https://medvestnik.ru/ls/a0e3f1e6-7d6e-41ad-921c-53767722b2f6.html | https://drugs.medelement.com/drug/%D0%B0%D0%BB%D0%BB%D0%BE%D1%85%D0%BE%D0%BB-%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F/50536491692858672?instruction_lang=RU | https://www.renewal.ru/products/allokhol-reneval-60/ | https://www.pharmcontrol.ru/registry/drugs/16810/ | https://www.pharmcontrol.ru/registry/drugs/16956/ | https://zdravmedinform.ru/grls/reg-lp-013285-rg-ru.html,True,АЛЛОХОЛ ТАБЛ. П/О №50 ВИФИТЕХ | ВИФИТЕХ | ВИФИТЕХ
26540,379,АЛГЕЗИР УЛЬТРА ТАБЛ. П/ПЛЕН/ОБ. 275МГ №10 | ОБОЛЕНСКОЕ ФП АО | ОБОЛЕНСКОЕ ФП АО,drug,,otc,Напроксен,otc,,,,,Напроксен,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Напроксен"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Напроксен""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Напроксен"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Напроксен""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Напроксен"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Напроксен,Напроксен,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Напроксен,False,,,
26747,379,"АКРИДЕРМ ГК КРЕМ Д/НАРУЖ. ПРИМ. 0,05%+0,1%+1% ТУБА 30Г | АКРИХИН ХФК АО | АКРИХИН ХФК АО",drug,,рецептурный,,,Бетаметазон* + Гентамицин* + Клотримазол,otc,,,Клотримазол,otc,"[{""source"": ""asna"", ""raw_mnn"": ""Бетаметазон* + Гентамицин* + Клотримазол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бетаметазон"", ""Гентамицин"", ""Клотримазол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Клотримазол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Клотримазол""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Клотримазол"", ""source_count"": 2, ""sources"": [""asna"", ""vidal""]}, {""component"": ""Бетаметазон"", ""source_count"": 1, ""sources"": [""asna""]}, {""component"": ""Гентамицин"", ""source_count"": 1, ""sources"": [""asna""]}]","Клотримазол, Бетаметазон, Гентамицин","Клотримазол, Бетаметазон, Гентамицин",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Клотримазол, Бетаметазон, Гентамицин",False,,,
26877,379,АКВАДЕТРИМ ТАБЛ. РАСТВОРИМ. 2000МЕ №60 | АКРИХИН ХФК АО | АКРИХИН ХФК АО,drug,,безрецептурный,Колекальциферол,otc,Колекальциферол,otc,,,Колекальциферол,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Колекальциферол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Колекальциферол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Колекальциферол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Колекальциферол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Колекальциферол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Колекальциферол""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Колекальциферол"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}]",Колекальциферол,Колекальциферол,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Колекальциферол,False,,,
